MSZoning,LotArea,LotShape,Utilities,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,Heating,CentralAir,Electrical,1stFlrSF,2ndFlrSF,Functional,GarageType,GarageArea,PavedDrive,YrSold,SaleType,SaleCondition,SalePrice
RM,1974,Reg,AllPub,TwnhsE,2Story,4,5,1973,GasA,Y,SBrkr,546,546,Typ,Attchd,286,Y,2010,WD,Normal,83500
FV,10574,Reg,AllPub,1Fam,2Story,8,5,2005,GasA,Y,SBrkr,1082,871,Typ,Attchd,1043,Y,2009,WD,Normal,252000
RM,2522,Reg,AllPub,Twnhs,2Story,7,5,2004,GasA,Y,SBrkr,970,739,Maj1,Detchd,380,Y,2006,WD,Normal,137500
FV,3316,IR1,AllPub,TwnhsE,1Story,8,5,2005,GasA,Y,SBrkr,1247,0,Typ,Attchd,550,Y,2006,WD,Normal,197000
RL,8544,Reg,AllPub,Duplex,1Story,3,4,1950,Wall,N,FuseA,1040,0,Typ,Detchd,400,Y,2009,WD,Normal,92900
FV,2160,Reg,AllPub,Twnhs,2Story,7,5,1999,GasA,Y,SBrkr,624,628,Typ,Detchd,462,Y,2008,WD,Normal,160000
RL,8400,Reg,AllPub,1Fam,1.5Fin,6,5,1925,GasA,Y,SBrkr,1390,304,Typ,Detchd,576,Y,2008,WD,Normal,136500
RL,9230,Reg,AllPub,1Fam,1Story,5,8,1965,GasA,Y,SBrkr,1200,0,Typ,Detchd,884,Y,2006,WD,Normal,146000
RL,5868,Reg,AllPub,1Fam,1Story,5,7,1956,GasA,Y,SBrkr,936,0,Typ,Attchd,308,Y,2010,WD,Normal,129000
RL,9317,IR1,AllPub,1Fam,1Story,6,5,2006,GasA,Y,SBrkr,1314,0,Typ,Attchd,440,Y,2007,WD,Normal,176432
RM,6882,Reg,AllPub,1Fam,2Story,6,7,1914,GasA,Y,SBrkr,773,582,Typ,NA,0,Y,2007,WD,Normal,127000
RL,3696,Reg,AllPub,TwnhsE,1Story,8,5,1986,GasA,Y,SBrkr,1088,0,Typ,Attchd,461,Y,2007,WD,Normal,170000
RM,6000,Reg,AllPub,1Fam,1.5Fin,4,6,1936,GasA,Y,SBrkr,757,567,Typ,Detchd,240,Y,2009,WD,Normal,128000
RL,11880,IR1,AllPub,1Fam,1Story,7,5,1978,GasA,Y,SBrkr,1601,0,Typ,Attchd,478,Y,2009,COD,Abnorml,157000
RL,8400,Reg,AllPub,1Fam,1Story,2,5,1920,GasA,N,FuseF,438,0,Typ,Detchd,246,N,2009,WD,Normal,60000
RL,9758,IR1,AllPub,1Fam,1Story,5,5,1971,GasA,Y,SBrkr,950,0,Typ,Detchd,280,Y,2007,WD,Normal,119500
RL,7000,Reg,AllPub,1Fam,1Story,5,7,1960,GasA,Y,SBrkr,1134,0,Typ,Attchd,254,Y,2007,WD,Family,135000
RL,8910,Reg,AllPub,1Fam,1Story,6,6,1959,GasA,Y,SBrkr,1194,0,Typ,BuiltIn,539,Y,2006,WD,Normal,159500
RM,2016,Reg,AllPub,TwnhsE,2Story,5,5,1970,GasA,Y,SBrkr,630,672,Typ,Detchd,440,Y,2007,WD,Normal,106000
RL,12256,IR1,AllPub,1Fam,2Story,8,5,1994,GasA,Y,SBrkr,1500,1122,Typ,Attchd,712,Y,2010,WD,Normal,325000
RL,10357,IR1,AllPub,1Fam,1Story,7,5,1990,GasA,Y,SBrkr,1442,0,Typ,Attchd,719,Y,2007,WD,Normal,179900
RL,23257,IR3,AllPub,1Fam,2Story,7,5,2006,GasA,Y,SBrkr,887,1134,Typ,BuiltIn,422,Y,2006,New,Partial,274725
RL,8063,Reg,AllPub,1Fam,2Story,6,5,2000,GasA,Y,SBrkr,948,742,Typ,Attchd,463,Y,2007,WD,Abnorml,181000
RL,11362,IR1,AllPub,1Fam,1Story,8,5,2004,GasA,Y,SBrkr,1836,0,Typ,Attchd,862,Y,2009,WD,Normal,280000
RL,8000,Reg,AllPub,1Fam,2Story,6,5,1995,GasA,Y,SBrkr,773,885,Typ,Attchd,431,Y,2008,WD,Normal,188000
RL,10480,Reg,AllPub,1Fam,2Story,7,6,1976,GasA,Y,SBrkr,1098,866,Typ,Attchd,483,Y,2008,WD,Normal,205000
RL,7100,IR1,AllPub,1Fam,1Story,5,7,1957,GasA,Y,FuseA,816,0,Typ,Detchd,308,Y,2006,WD,Normal,129900
RL,8923,Reg,AllPub,1Fam,1Story,5,7,1953,GasA,Y,SBrkr,1008,0,Typ,Attchd,240,Y,2007,WD,Normal,134500
RL,5400,Reg,AllPub,1Fam,1Story,5,7,1954,GasA,Y,SBrkr,833,0,Typ,Detchd,326,Y,2006,WD,Normal,117000
RL,12085,Reg,AllPub,1Fam,1Story,8,5,2007,GasA,Y,SBrkr,1734,0,Typ,Attchd,928,Y,2007,New,Partial,318000
RL,7750,Reg,AllPub,1Fam,SLvl,8,5,2002,GasA,Y,SBrkr,779,640,Typ,BuiltIn,527,Y,2009,WD,Normal,184100
RL,9764,IR1,AllPub,1Fam,1Story,5,7,1967,GasA,Y,SBrkr,894,0,Typ,Attchd,450,Y,2008,WD,Normal,130000
RL,13825,Reg,AllPub,1Fam,SLvl,5,6,1958,GasA,Y,SBrkr,1021,580,Min2,BuiltIn,300,Y,2008,WD,Normal,140000
RL,7560,Reg,AllPub,1Fam,1Story,5,5,1959,GasA,Y,FuseA,1040,0,Typ,Attchd,286,Y,2006,WD,Normal,133700
RM,8263,Reg,AllPub,1Fam,1Story,6,5,1920,GasA,Y,FuseA,1012,0,Typ,Detchd,308,Y,2007,WD,Normal,118400
RL,10084,Reg,AllPub,1Fam,1Story,7,5,2005,GasA,Y,SBrkr,1552,0,Typ,Attchd,782,Y,2006,New,Partial,212900
RL,8926,IR1,AllPub,1Fam,1Story,4,3,1956,GasA,Y,FuseA,960,0,Typ,Basment,288,Y,2009,COD,Abnorml,112000
RL,9405,Reg,AllPub,1Fam,1Story,5,9,1947,GasA,Y,SBrkr,698,0,Typ,NA,0,Y,2009,WD,Normal,118000
RL,9125,IR1,AllPub,1Fam,SLvl,7,5,1992,GasA,Y,SBrkr,812,670,Typ,Attchd,392,Y,2007,WD,Normal,163900
RL,10434,Reg,AllPub,1Fam,1Story,4,5,1955,GasA,Y,SBrkr,1005,0,Typ,Detchd,672,Y,2009,WD,Normal,115000
RL,3684,Reg,AllPub,TwnhsE,1Story,7,5,2007,GasA,Y,SBrkr,1555,0,Typ,Attchd,660,Y,2009,WD,Normal,174000
RL,14572,IR3,AllPub,1Fam,1Story,7,5,2004,GasA,Y,SBrkr,1530,0,Typ,Attchd,630,Y,2007,WD,Family,259000
RL,11796,IR1,AllPub,1Fam,2Story,7,5,2004,GasA,Y,SBrkr,847,1112,Typ,BuiltIn,434,Y,2007,WD,Normal,215000
RM,7200,Reg,AllPub,Duplex,SFoyer,5,5,1980,GasA,Y,SBrkr,936,0,Typ,Detchd,672,Y,2007,WD,Normal,140000
RL,7804,Reg,AllPub,1Fam,1.5Fin,4,3,1928,GasA,Y,SBrkr,1328,653,Min2,Detchd,576,Y,2009,WD,Normal,135000
RL,10712,Reg,AllPub,1Fam,1Story,5,5,1991,GasA,Y,SBrkr,974,0,Typ,NA,0,Y,2007,Oth,Abnorml,93500
RM,9900,Reg,AllPub,1Fam,2Story,6,4,1880,GasW,Y,SBrkr,1178,1032,Typ,Detchd,205,N,2007,WD,Normal,117500
RL,9828,IR1,AllPub,1Fam,2Story,8,5,1995,GasA,Y,SBrkr,1142,878,Typ,Attchd,466,Y,2009,WD,Normal,239500
RL,8773,IR1,AllPub,1Fam,2Story,6,5,1997,GasA,Y,SBrkr,916,684,Typ,Attchd,460,Y,2007,WD,Normal,169000
RM,6180,Reg,AllPub,1Fam,1Story,6,5,1926,GasA,N,SBrkr,986,0,Typ,Detchd,180,Y,2007,WD,Normal,102000
RL,9600,Reg,AllPub,1Fam,1.5Fin,6,5,1950,GasA,Y,FuseA,1032,220,Typ,Attchd,288,Y,2008,WD,Abnorml,119000
RL,6342,Reg,AllPub,1Fam,1.5Fin,5,8,1875,GasA,N,SBrkr,780,240,Typ,NA,0,N,2010,WD,Normal,94000
RL,9819,IR1,AllPub,1Fam,1Story,6,5,1977,GasA,Y,SBrkr,1567,0,Typ,Attchd,714,Y,2009,WD,Normal,196000
RL,8731,IR1,AllPub,1Fam,1Story,5,5,1920,GasA,Y,SBrkr,1167,0,Maj1,Detchd,495,Y,2007,WD,Normal,144000
RL,7350,Reg,AllPub,1Fam,1Story,5,7,1951,GasA,Y,SBrkr,952,0,Typ,Detchd,840,Y,2008,COD,Abnorml,139000
RL,10304,IR1,AllPub,1Fam,2Story,5,7,1976,GasA,Y,SBrkr,1088,780,Typ,Attchd,484,Y,2009,WD,Normal,197500
RL,9965,Reg,AllPub,1Fam,2Story,8,5,2006,GasA,Y,SBrkr,1466,1362,Typ,BuiltIn,1052,Y,2007,New,Partial,424870
RL,9000,Reg,AllPub,1Fam,1Story,5,3,1959,GasA,Y,SBrkr,1006,0,Typ,NA,0,Y,2008,WD,Normal,80000
RL,12180,Reg,AllPub,2fmCon,1.5Fin,4,4,1941,Grav,N,FuseA,672,252,Typ,Detchd,280,Y,2010,WD,Normal,80000
RM,6240,Reg,AllPub,1Fam,1.5Fin,5,6,1928,GasA,Y,SBrkr,1042,534,Typ,Detchd,225,Y,2006,WD,Family,149000
RL,11200,Reg,AllPub,1Fam,1Story,6,5,1985,GasA,Y,SBrkr,1298,0,Typ,Attchd,403,Y,2006,WD,Normal,180000
RL,12000,Reg,AllPub,1Fam,2Story,7,7,1941,GasA,Y,SBrkr,860,704,Typ,Attchd,234,Y,2009,WD,Normal,174500
RM,5700,Reg,AllPub,1Fam,1.5Fin,7,7,1926,GasA,Y,SBrkr,572,539,Typ,Detchd,288,Y,2008,WD,Normal,116900
RM,9000,Reg,AllPub,1Fam,2Story,7,9,1920,GasA,Y,SBrkr,832,650,Typ,Detchd,324,Y,2009,WD,Normal,143000
RL,8280,IR1,AllPub,1Fam,1Story,6,5,1950,GasA,Y,FuseA,932,0,Typ,Attchd,306,Y,2007,WD,Normal,124000
RL,17755,Reg,AllPub,1Fam,1Story,5,4,1959,GasA,Y,SBrkr,1466,0,Typ,Attchd,528,Y,2006,WD,Normal,149900
RL,14115,IR1,AllPub,1Fam,1Story,6,7,1956,GasA,Y,SBrkr,1811,0,Typ,Attchd,470,Y,2006,WD,Abnorml,230000
RM,5890,Reg,AllPub,1Fam,1Story,6,8,1930,GasA,Y,SBrkr,816,0,Typ,Detchd,432,Y,2008,WD,Normal,120500
RL,13700,IR1,AllPub,1Fam,2Story,7,6,1965,GasA,Y,SBrkr,902,918,Typ,Attchd,492,Y,2008,WD,Normal,201800
RL,10768,IR1,AllPub,1Fam,1Story,5,8,1976,GasA,Y,SBrkr,1437,0,Typ,Attchd,528,Y,2007,WD,Normal,218000
RL,9350,Reg,AllPub,1Fam,SLvl,5,8,1965,GasA,Y,SBrkr,1265,0,Typ,Attchd,502,Y,2008,WD,Normal,179900
RL,5001,IR1,AllPub,Twnhs,1Story,7,5,2007,GasA,Y,SBrkr,1314,0,Typ,Attchd,626,Y,2009,WD,Normal,230000
RL,11932,Reg,AllPub,1Fam,1Story,8,5,2007,GasA,Y,SBrkr,1580,0,Typ,Attchd,830,Y,2008,ConLD,Partial,235128
RL,9120,Reg,AllPub,1Fam,2Story,6,6,1974,GasA,Y,SBrkr,943,933,Typ,Attchd,540,Y,2008,WD,Normal,185000
RL,2280,Reg,AllPub,Twnhs,2Story,6,5,1978,GasA,Y,SBrkr,855,601,Typ,Attchd,440,Y,2010,WD,Normal,146000
RL,14778,IR1,AllPub,1Fam,1Story,6,7,1954,GasA,Y,SBrkr,1640,0,Typ,Detchd,924,Y,2008,WD,Normal,224000
RL,8724,Reg,AllPub,1Fam,1Story,5,5,1968,GasA,Y,SBrkr,894,0,Typ,Attchd,450,Y,2007,WD,Normal,129000
RL,12900,Reg,AllPub,Duplex,SFoyer,4,4,1969,GasA,Y,SBrkr,1258,0,Typ,CarPort,400,Y,2008,WD,Alloca,108959
RL,16157,IR1,AllPub,1Fam,SLvl,5,7,1978,GasA,Y,SBrkr,1432,0,Typ,Attchd,588,Y,2007,WD,Normal,194000
RL,9541,IR1,AllPub,1Fam,1Story,7,5,2009,GasA,Y,SBrkr,1502,0,Typ,Attchd,644,Y,2009,New,Partial,233170
RL,10475,IR1,AllPub,1Fam,1Story,8,5,2008,GasA,Y,SBrkr,1694,0,Typ,Attchd,776,Y,2010,WD,Normal,245350
RL,10852,IR1,AllPub,1Fam,2Story,6,5,2000,GasA,Y,SBrkr,959,712,Typ,Attchd,472,Y,2006,WD,Normal,173000
RL,13728,Reg,AllPub,1Fam,2Story,6,7,1935,GasA,Y,SBrkr,1236,872,Typ,Basment,540,Y,2008,WD,Normal,235000
RL,35760,IR1,AllPub,1Fam,2Story,10,5,1995,GasA,Y,SBrkr,1831,1796,Typ,Attchd,807,Y,2006,WD,Normal,625000
RL,9880,Reg,AllPub,1Fam,SLvl,6,6,1977,GasA,Y,SBrkr,1118,0,Typ,Attchd,358,Y,2008,WD,Normal,171000
RL,9120,Reg,AllPub,1Fam,1Story,6,6,1958,GasA,Y,SBrkr,1261,0,Typ,Attchd,433,Y,2008,WD,Normal,163000
FV,4017,IR1,AllPub,TwnhsE,2Story,7,5,2006,GasA,Y,SBrkr,625,625,Typ,Detchd,625,Y,2008,WD,Normal,171900
RL,18030,IR1,AllPub,1Fam,1.5Fin,5,6,1946,GasA,Y,SBrkr,1636,971,Maj1,NA,0,Y,2007,WD,Normal,200500
RL,16560,IR1,AllPub,1Fam,2Story,6,8,1932,GasA,Y,SBrkr,1170,1175,Typ,Detchd,360,Y,2006,WD,Normal,239000
RL,10678,Reg,AllPub,1Fam,1.5Fin,8,5,1992,GasA,Y,SBrkr,2129,743,Typ,Attchd,541,Y,2007,WD,Normal,285000
RL,6951,IR1,AllPub,1Fam,1Story,5,5,1984,GasA,Y,SBrkr,923,0,Typ,Attchd,264,Y,2008,WD,Normal,119500
RM,3950,Reg,AllPub,1Fam,1.5Fin,6,8,1926,GasA,Y,SBrkr,818,406,Typ,Detchd,210,N,2009,WD,Normal,115000
RL,7681,IR1,AllPub,1Fam,1.5Fin,5,6,1921,GasA,Y,SBrkr,820,523,Typ,Detchd,186,Y,2009,WD,Normal,154900
RL,8335,Reg,AllPub,1Fam,1Story,5,5,1954,GasA,Y,SBrkr,1124,0,Min2,NA,0,N,2006,WD,Normal,93000
RL,11170,IR2,AllPub,1Fam,2Story,7,5,1990,GasA,Y,SBrkr,1298,1216,Typ,Attchd,693,Y,2006,WD,Normal,250000
RM,5587,IR1,AllPub,TwnhsE,1Story,8,5,2008,GasA,Y,SBrkr,1652,0,Typ,Attchd,482,Y,2008,New,Partial,392500
RL,15623,IR1,AllPub,1Fam,2Story,10,5,1996,GasA,Y,SBrkr,2411,2065,Typ,Attchd,813,Y,2007,WD,Abnorml,745000
RL,10800,Reg,AllPub,1Fam,1Story,5,6,1920,GasA,Y,SBrkr,1130,0,Typ,Detchd,720,Y,2006,WD,Normal,120000
RL,35133,Reg,AllPub,1Fam,1Story,5,4,1963,GasA,Y,SBrkr,1572,0,Typ,2Types,995,Y,2007,WD,Normal,186700
RL,9738,Reg,AllPub,1Fam,1.5Fin,5,7,1924,GasA,Y,SBrkr,949,272,Typ,Attchd,392,Y,2006,WD,Normal,104900
RL,10615,IR1,AllPub,2fmCon,2Story,3,5,1900,GasA,Y,SBrkr,1014,685,Typ,CarPort,420,Y,2009,WD,Abnorml,95000
RL,12461,Reg,AllPub,1Fam,1Story,8,5,1994,GasA,Y,SBrkr,1624,0,Typ,Attchd,757,Y,2006,WD,Normal,262000
RL,8935,IR1,AllPub,1Fam,2Story,7,5,2002,GasA,Y,SBrkr,831,829,Typ,Attchd,493,Y,2009,WD,Normal,195000
RL,7500,Reg,AllPub,1Fam,2Story,7,5,1999,GasA,Y,SBrkr,1028,776,Typ,Attchd,442,Y,2010,WD,Normal,189000
RL,32463,Reg,AllPub,2fmCon,1Story,4,4,1961,GasA,Y,SBrkr,1622,0,Typ,2Types,1356,Y,2007,WD,Normal,168000
FV,2645,Reg,AllPub,Twnhs,2Story,8,5,1999,GasA,Y,SBrkr,764,677,Typ,Detchd,492,Y,2007,WD,Normal,174000
RM,9600,Reg,AllPub,1Fam,1.5Fin,5,8,1925,GasA,Y,SBrkr,842,630,Typ,Detchd,250,P,2007,WD,Normal,125000
RM,4500,Reg,AllPub,TwnhsE,1Story,6,5,1999,GasA,Y,SBrkr,1224,0,Typ,Attchd,402,Y,2009,WD,Normal,165000
RL,9364,Reg,AllPub,1Fam,2Story,6,7,1969,GasA,Y,SBrkr,663,689,Typ,Attchd,299,Y,2010,WD,Normal,158000
RL,8029,IR1,AllPub,1Fam,2Story,6,5,2005,GasA,Y,SBrkr,728,728,Typ,Attchd,400,Y,2008,WD,Normal,176000
RL,14054,IR1,AllPub,1Fam,2Story,7,5,2006,GasA,Y,SBrkr,879,984,Typ,BuiltIn,660,Y,2006,New,Partial,219210
RM,8850,IR1,AllPub,1Fam,2.5Unf,7,6,1916,GasA,Y,SBrkr,815,875,Typ,Detchd,225,Y,2006,ConLw,Normal,144000
RL,9100,Reg,AllPub,1Fam,1Story,7,5,2001,GasA,Y,SBrkr,1212,0,Typ,Attchd,573,Y,2009,WD,Normal,178000
RL,11235,Reg,AllPub,1Fam,1Story,4,5,1963,GasA,Y,SBrkr,1382,0,Typ,Attchd,459,Y,2006,WD,Normal,148000
RL,9353,Reg,AllPub,1Fam,1Story,4,5,1970,GasA,Y,SBrkr,864,0,Typ,Attchd,280,Y,2006,Oth,Abnorml,116050
RL,10400,Reg,AllPub,1Fam,2Story,7,5,1998,GasA,Y,SBrkr,866,913,Typ,Attchd,546,Y,2009,WD,Normal,197900
RM,6000,Reg,AllPub,1Fam,1.5Fin,5,8,1925,GasA,Y,SBrkr,884,464,Typ,Detchd,216,N,2009,WD,Normal,117000
RL,9750,Reg,AllPub,1Fam,1Story,7,5,2000,GasA,Y,SBrkr,1630,0,Typ,Attchd,451,Y,2009,WD,Normal,213000
RL,10140,Reg,AllPub,1Fam,1Story,5,6,1975,GasA,Y,SBrkr,1074,0,Typ,Attchd,495,Y,2006,WD,Normal,153500
RL,14684,IR1,AllPub,1Fam,1Story,7,7,1990,GasA,Y,SBrkr,2196,0,Typ,Attchd,701,Y,2009,WD,Normal,271900
RH,8900,Reg,AllPub,1Fam,1Story,4,4,1966,GasA,Y,SBrkr,1056,0,Typ,Detchd,384,Y,2006,WD,Normal,107000
RL,9135,Reg,AllPub,1Fam,1Story,6,5,2003,GasA,Y,SBrkr,1700,0,Typ,Attchd,544,Y,2006,WD,Normal,200000
RL,7763,Reg,AllPub,1Fam,1Story,5,7,1962,GasA,Y,SBrkr,1283,0,Typ,Detchd,506,Y,2008,WD,Normal,140000
RL,10182,IR1,AllPub,1Fam,1Story,8,5,2006,GasA,Y,SBrkr,1660,0,Typ,Attchd,500,Y,2006,New,Partial,290000
RL,11218,Reg,AllPub,1Fam,2Story,6,5,1992,GasA,Y,SBrkr,1055,790,Typ,Attchd,462,Y,2010,WD,Normal,189000
RL,12134,IR1,AllPub,1Fam,1.5Fin,8,7,1988,GasA,Y,SBrkr,1080,672,Typ,Basment,492,Y,2010,WD,Normal,164000
RL,9340,Reg,AllPub,1Fam,1Story,4,6,1941,GasA,Y,SBrkr,672,0,Typ,Attchd,234,N,2009,WD,Normal,113000
RL,10246,IR1,AllPub,1Fam,SLvl,4,9,1965,GasA,Y,SBrkr,960,0,Typ,Attchd,364,Y,2006,WD,Normal,145000
RL,10205,IR1,AllPub,1Fam,SFoyer,5,5,1962,GasA,Y,SBrkr,999,0,Typ,Attchd,300,Y,2006,WD,Normal,134500
RL,7094,IR1,AllPub,1Fam,1Story,5,5,1966,GasA,Y,SBrkr,894,0,Typ,Detchd,384,Y,2007,WD,Normal,125000
RM,8930,Reg,AllPub,Duplex,1.5Fin,6,5,1978,GasA,Y,SBrkr,1318,584,Typ,Attchd,539,Y,2010,WD,Normal,112000
FV,8640,Reg,AllPub,1Fam,1Story,8,5,2009,GasA,Y,SBrkr,1314,0,Typ,Attchd,552,Y,2009,New,Partial,229456
RM,6240,Reg,AllPub,1Fam,1.5Fin,4,5,1947,GasA,N,SBrkr,672,240,Typ,NA,0,N,2006,WD,Normal,80500
RM,1680,Reg,AllPub,Twnhs,2Story,6,5,1971,GasA,Y,SBrkr,672,546,Typ,NA,0,N,2006,WD,Abnorml,91500
RL,7800,IR1,AllPub,1Fam,1Story,5,5,1964,GasA,Y,SBrkr,912,0,Typ,Attchd,288,Y,2006,WD,Abnorml,115000
RL,8250,Reg,AllPub,1Fam,1Story,5,5,1968,GasA,Y,SBrkr,1211,0,Typ,Attchd,322,Y,2008,WD,Normal,134000
RL,10496,Reg,AllPub,1Fam,1.5Fin,6,6,1949,GasA,Y,SBrkr,1168,678,Typ,Attchd,315,Y,2007,WD,Normal,143000
RL,10680,Reg,AllPub,1Fam,1Story,5,3,1951,GasA,N,FuseA,2136,0,Mod,Detchd,528,Y,2006,WD,Normal,137900
RL,15384,IR1,AllPub,1Fam,2Story,7,5,2004,GasA,Y,SBrkr,788,702,Typ,Attchd,388,Y,2008,WD,Normal,184000
RL,10482,Reg,AllPub,1Fam,SLvl,6,8,1958,GasA,Y,SBrkr,1138,0,Typ,Attchd,264,Y,2007,WD,Normal,145000
RL,14598,IR1,AllPub,1Fam,2Story,6,5,2007,GasA,Y,SBrkr,894,1039,Typ,BuiltIn,668,Y,2008,WD,Normal,214000
RL,8872,Reg,AllPub,1Fam,1Story,5,8,1965,GasA,Y,SBrkr,912,0,Typ,Detchd,576,Y,2008,WD,Normal,147000
RL,8769,Reg,AllPub,TwnhsE,1Story,9,5,2008,GasA,Y,SBrkr,1702,0,Typ,Attchd,1052,Y,2008,New,Partial,367294
RL,7910,Reg,AllPub,1Fam,SLvl,5,5,1960,GasA,Y,SBrkr,1507,0,Maj1,Basment,404,Y,2008,WD,Normal,127000
RL,18890,IR1,AllPub,Duplex,1.5Fin,5,5,1977,GasA,Y,SBrkr,1361,1259,Typ,BuiltIn,600,N,2007,WD,Normal,190000
RL,7728,Reg,AllPub,Duplex,SLvl,5,6,1962,GasA,Y,SBrkr,1190,0,Typ,Attchd,540,Y,2006,WD,Normal,132500
RL,9842,Reg,AllPub,Duplex,1Story,4,5,1962,GasA,Y,SBrkr,1224,0,Typ,CarPort,462,Y,2007,WD,Normal,101800
RL,12160,IR1,AllPub,1Fam,1Story,5,5,1959,GasA,Y,SBrkr,1188,0,Typ,Attchd,531,Y,2010,COD,Abnorml,142000
RH,8525,Reg,AllPub,1Fam,2Story,5,6,1911,GasA,N,FuseA,1024,940,Typ,NA,0,N,2008,WD,Abnorml,130000
RL,13132,Reg,AllPub,1Fam,2Story,5,5,1914,GasA,Y,FuseF,892,892,Typ,Detchd,180,N,2006,WD,Normal,138887
RL,2628,Reg,AllPub,Twnhs,2Story,7,5,2003,GasA,Y,SBrkr,764,862,Typ,BuiltIn,474,Y,2010,WD,Normal,175500
RL,12393,IR2,AllPub,1Fam,2Story,7,5,2004,GasA,Y,SBrkr,847,1101,Typ,BuiltIn,434,Y,2006,WD,Normal,195000
RL,13072,Reg,AllPub,1Fam,1Story,6,5,2005,GasA,Y,SBrkr,1141,0,Typ,Detchd,484,Y,2006,WD,Abnorml,142500
RL,9037,IR1,AllPub,1Fam,1Story,8,5,2006,GasA,Y,SBrkr,1484,0,Typ,Attchd,472,Y,2007,WD,Normal,265900
RL,8158,Reg,AllPub,1Fam,2Story,7,5,2003,GasA,Y,SBrkr,884,884,Typ,Attchd,543,Y,2008,WD,Normal,224900
RL,9849,Reg,AllPub,1Fam,1Story,7,6,2007,GasA,Y,SBrkr,1689,0,Typ,Attchd,954,Y,2007,New,Partial,248328
RL,10625,Reg,AllPub,1Fam,SFoyer,7,6,1974,GasA,Y,SBrkr,1173,0,Typ,Attchd,528,Y,2010,WD,Family,170000
RL,13891,Reg,AllPub,1Fam,1Story,10,5,2006,GasA,Y,SBrkr,2076,0,Typ,Attchd,850,Y,2006,New,Partial,465000
RL,11435,IR1,AllPub,1Fam,2Story,8,7,1929,GasA,Y,SBrkr,792,725,Typ,Detchd,400,Y,2006,WD,Normal,230000
RL,12090,Reg,AllPub,1Fam,SLvl,6,7,1984,GasA,Y,SBrkr,1140,728,Typ,BuiltIn,477,Y,2007,WD,Abnorml,178000
FV,8125,Reg,AllPub,1Fam,2Story,7,5,2005,GasA,Y,SBrkr,756,797,Typ,Attchd,615,Y,2006,New,Partial,186500
RL,12328,IR1,AllPub,1Fam,SLvl,6,5,1976,GasA,Y,SBrkr,1034,0,Typ,Attchd,888,Y,2010,WD,Normal,169900
RM,9600,Reg,AllPub,1Fam,2.5Unf,6,5,1917,OthW,N,SBrkr,1134,924,Typ,Detchd,396,P,2008,WD,Normal,129500
RL,7200,Reg,AllPub,1Fam,1Story,5,7,1950,GasA,Y,SBrkr,988,0,Typ,Attchd,276,Y,2007,WD,Normal,119000
RL,11160,Reg,AllPub,1Fam,1Story,7,5,1968,GasA,Y,SBrkr,2110,0,Typ,Attchd,522,Y,2010,WD,Normal,244000
RL,3136,IR1,AllPub,TwnhsE,1Story,7,5,2003,GasA,Y,SBrkr,1405,0,Typ,Attchd,478,Y,2006,WD,Normal,171750
RL,9858,Reg,AllPub,1Fam,1Story,5,6,1968,GasA,Y,SBrkr,874,0,Typ,Attchd,288,Y,2009,WD,Normal,130000
RL,17542,IR1,AllPub,1Fam,2Story,7,7,1974,GasA,Y,SBrkr,1516,651,Typ,Attchd,518,Y,2007,WD,Normal,294000
RL,6931,Reg,AllPub,1Fam,2Story,7,5,2003,GasA,Y,SBrkr,760,896,Typ,BuiltIn,397,Y,2008,WD,Normal,165400
RM,6240,Reg,AllPub,1Fam,1.5Fin,6,6,1931,GasA,Y,FuseA,959,408,Typ,Detchd,560,Y,2007,WD,Normal,127500
RL,14303,IR1,AllPub,1Fam,1Story,8,5,1994,GasA,Y,SBrkr,1987,0,Typ,Attchd,691,Y,2008,WD,Normal,301500
RL,4060,Reg,AllPub,1Fam,1Story,5,8,1922,GasA,Y,SBrkr,864,0,Typ,NA,0,Y,2009,WD,Normal,99900
RL,9587,IR1,AllPub,1Fam,SLvl,7,5,2005,GasA,Y,SBrkr,1166,0,Typ,Attchd,400,Y,2008,WD,Normal,190000
RL,9750,Reg,AllPub,1Fam,1Story,6,8,1969,GasA,Y,SBrkr,1054,0,Typ,Attchd,460,Y,2008,WD,Normal,151000
RL,24682,IR3,AllPub,1Fam,2Story,6,5,1999,GasA,Y,SBrkr,892,783,Typ,BuiltIn,502,Y,2009,WD,Normal,181000
RL,9600,Reg,AllPub,1Fam,1Story,5,6,1956,GasA,Y,SBrkr,1050,0,Typ,Attchd,338,Y,2009,WD,Normal,128900
RL,11250,Reg,AllPub,1Fam,1.5Fin,4,5,1957,GasA,Y,FuseA,1104,684,Min2,Attchd,304,Y,2009,WD,Normal,161500
RL,13515,Reg,AllPub,1Fam,2Story,6,6,1919,GasA,Y,FuseA,1060,764,Typ,Detchd,520,N,2007,WD,Normal,180500
RH,4060,Reg,AllPub,TwnhsE,1Story,6,5,1998,GasA,Y,SBrkr,1337,0,Typ,Attchd,511,Y,2008,COD,Abnorml,181000
FV,3735,Reg,AllPub,TwnhsE,2Story,7,5,1999,GasA,Y,SBrkr,713,739,Typ,Detchd,506,Y,2006,WD,Normal,183900
RM,10120,IR1,AllPub,2fmCon,2.5Unf,7,4,1910,GasA,N,FuseF,964,925,Typ,Detchd,308,N,2007,WD,Normal,122000
